taxonid_iucn,scientific_name,subspecies,rank,subpopulation,threatCategory,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,decimalLongitude,decimalLatitude,climate
151806574,Enteromius foutensis,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Enteromius,,"(Lévêque, Teugels &amp; Thys van den Audenaerde, 1988)",2020,2019-10-30,EN,B1ab(iii),Unknown,False,True,False,"Schmidt, R.","Lyons, T.J.",1564,2110,,,,,,,,,-12.083,10.9,Aw Tropical-Savanna
182403,Enteromius subinensis,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Enteromius,,"(Hopson, 1965)",2020,2020-04-22,EN,B1ab(iii),Decreasing,False,True,False,"Diallo, I., Entsua-Mensah, M. & Lalèyè, P.","Schmidt, R.",,87-588,,,,,,,,,-1.166667,6.666667,Aw Tropical-Savanna
11208,Entosphenus macrostoma,,,,EN,ANIMALIA,CHORDATA,CEPHALASPIDOMORPHI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Entosphenus,Lake Lamprey,"Beamish, 1982",2017,2015-07-22,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Smith, K.","Alfonso, N., Tonn, B. & Cox, N.A.",65,106,,,,,,,,,-124.31944,48.8925,Cfb Temperate-Withouth_dry_season-Warm_Summer
89929498,Enyalioides altotambo,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HOPLOCERCIDAE,Enyalioides,Alto Tambo Woodlizard,"Torres-Carvajal, Venegas &amp; de Queiroz, 2015",2021,2016-02-17,EN,B1ab(iii),Unknown,False,False,True,"Brito, J., Reyes-Puig, C. & Sánchez, J.","Bowles, P.",,300,645.0,260.0,,,,,,,-79.244608,0.573772,Cfb Temperate-Withouth_dry_season-Warm_Summer
68318023,Ephippigerida asella,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Ephippigerida,Pre-Pyrenean Saddle Bush-cricket,"Navás, 1907",2016,2015-12-01,EN,B1ab(iii)c(iv)+2ab(iii)c(iv),Unknown,False,False,True,"Presa, J.J., García, M., Clemente, M., Barat, J., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Chobanov, D.P. & Cálix, M.",32-100,2802,1980.0,840.0,,,,,,,1.21,42.27,Dfb Cold-Withouth_dry_season-Warm_Summer
69667660,Ephippiger melisi,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Ephippiger,Abruzzo Saddle Bush-cricket,"Baccetti, 1959",2016,2015-05-17,EN,"B2ab(iii,v)",Decreasing,False,False,True,"Buzzetti, F.M., Hochkirch, A., Fontana, P., Massa, B., Kleukers, R. & Odé, B.","Bushell, M. & Cálix, M.",64-100,6008,1700.0,900.0,,,,,,,13.4167,42.45,Csa Temperate-Dry_Summer-Hot_Summer
47692210,Ephippiger zelleri,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Ephippiger,Zeller's Saddle Bush-cricket,"(Fischer, 1853)",2016,2015-05-17,EN,"B2ab(ii,iii,iv,v)",Decreasing,False,False,True,"Buzzetti, F.M., Hochkirch, A., Fontana, P., Kleukers, R., Massa, B. & Odé, B.","Bushell, M. & Cálix, M.",40-400,9983,,,,,,,,,11.435319,42.943956,Csa Temperate-Dry_Summer-Hot_Summer
7832,Epigomphus camelus,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Humped Knobtail,"Calvert, 1905",2009,2007-03-01,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. R.","Clausnitzer, V. & Kalkman, V. (Odonata Red List Authority)",,1-1999,1036.0,300.0,,,,,,,-84.716,10.309,Am Tropical-Monsoon
60251,Epigomphus corniculatus,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Horned Knobtail,"Belle, 1989",2006,2006-01-31,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. & von Ellenrieder, N.","Clausnitzer, V. & Suhling, F. (Odonata Red List Authority)",,,,,,,,,,,-82.955,9.515,Af Tropical-Rainforest
60254,Epigomphus flinti,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Flint's Knobtail,"Donnelly, 1989",2009,2007-03-01,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. R.","Clausnitzer, V. & Kalkman, V. (Odonata Red List Authority)",,1000,,,,,,,,,-96.261,17.7207,Af Tropical-Rainforest
60256,Epigomphus maya,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Maya Knobtail,"Donnelly, 1989",2006,2006-01-31,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. & von Ellenrieder, N.","Clausnitzer, V. & Suhling, F. (Odonata Red List Authority)",,,,,,,,,,,-84.82028,10.278612,Am Tropical-Monsoon
7836,Epigomphus subsimilis,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Alajuela Knobtail,"Calvert, 1920",2009,2007-03-01,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. R.","Clausnitzer, V. & Kalkman, V. (Odonata Red List Authority)",,1-999,,,,,,,,,-84.842,10.19,Aw Tropical-Savanna
29600,Epigomphus verticicornis,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Epigomphus,Cartago Knobtail,"Calvert, 1908",2006,2006-01-31,EN,B1ab(iii),Unknown,False,True,True,"Paulson, D. & von Ellenrieder, N.","Clausnitzer, V. & Suhling, F. (Odonata Red List Authority)",,,,,,,,,,,-82.4359,8.80299,Af Tropical-Rainforest
43974,Epinephelus akaara,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Epinephelus,Hong Kong Grouper,"(Temminck &amp; Schlegel, 1842)",2018,2016-11-20,EN,A2d,Decreasing,True,False,False,"Sadovy, Y., Liu, M., Amorim, P., Choat, J.H., Law, C., Ma, K., Myers, R.F., Rhodes, K., Samoilys, M., Suharti, S. & To, A.","Linardich, C.",,,,,0.0,55.0,,,,,133.193649,34.403638,Cfa Temperate-Withouth_dry_season-Hot_Summer
183000,Epiplatys etzeli,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Epiplatys,,"Berkenkamp, 1975",2020,2020-04-09,EN,B1ab(iii),Unknown,False,True,False,"Dankwa, H., Awaïss, A. & Lalèyè, P.","Sayer, C.",,150,,,,,,,,,-3.506944,5.413889,Aw Tropical-Savanna
182080,Epiplatys longiventralis,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Epiplatys,,"(Boulenger, 1911)",2020,2019-09-05,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Olaosebikan, B.D.","Sayer, C.",28,"3738-30529,3738",,,,,,,,,0.954233,10.904783,Aw Tropical-Savanna
149172040,Epistrophella coronata,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Epistrophella,,"(Rondani, 1857)",2021,2020-04-10,EN,B2ab(iii),Unknown,False,False,True,"Ricarte Sabater, A.R. & Nedeljković, Z.","Hadrava, J. & Bowles, P.",28,195000,,,,,,,,,22.177659,44.334527,Cfa Temperate-Withouth_dry_season-Hot_Summer
41763,Equus ferus,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,Przewalski's Horse,"Boddaert, 1785",2015,2014-10-09,EN,D,Increasing,False,False,True,"King, S.R.B., Boyd, L., Zimmermann, W. & Kendall, B.E.","Moehlman, P.D. & Kaczensky, P.",36000,,2000.0,1100.0,,,True,"The name of an Assessor ""Zimmerman, W."" was corrected to ""Zimmermann, W.""",,,-80.39,27.63,
7950,Equus grevyi,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,Grevy's Zebra,"Oustalet, 1882",2016,2016-08-25,EN,A2acd,Stable,False,False,True,"Rubenstein, D., Low Mackey, B., Davidson, ZD, Kebede, F. & King, S.R.B.","Ginsberg, J., Woodfine, T., King, J. & Moehlman, P.D.",89260,270999,2300.0,300.0,,,,,,,39.838125,-1.188533,BSh Arid-Steppe-Hot
7966,Equus hemionus ssp. onager,onager,ssp.,,EN,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,Onager,"Boddaert, 1785",2015,2015-05-01,EN,C1,Stable,False,False,True,"Hemami, M., Kaczensky, P., Lkhagvasuren, B., Pereladova, O. & Bouskila, A.","King, S.R.B. & Moehlman, P.D.",11000,100000,2000.0,700.0,,,,,,,35.222221,31.51792,Csa Temperate-Dry_Summer-Hot_Summer
149114729,Eretmobrycon gonzalezi,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Eretmobrycon,,"(Román-Valencia, 2002)",2020,2019-04-10,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"González, R., Contreras MacBeath, T. & Armbruster, J.W.","Lyons, T.J.",16,345,,,,,,,,,-82.589996,9.36,Af Tropical-Rainforest
8015,Erimystax cahni,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Erimystax,Slender Chub,"(Hubbs &amp; Crowe, 1956)",2013,2011-11-30,EN,B1ab(iii)+2ab(iii),Decreasing,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-83.631671,36.540657,Cfa Temperate-Withouth_dry_season-Hot_Summer
22687909,Eriocnemis nigrivestis,,,,EN,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Eriocnemis,Black-breasted Puffleg,"(Bourcier & Mulsant, 1852)",2020,2020-08-06,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii); D",Decreasing,False,False,True,BirdLife International,"Fernando, E.",100,590,3500.0,1700.0,,,,,,,-78.560598,0.011709,Csb Temperate-Dry_Summer-Warm_Summer
125268272,Erythrodiplax laselva,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Erythrodiplax,,"Haber, Wagner &amp; De La Rosa, 2015",2021,2019-03-07,EN,"B1ab(ii,iii)",Unknown,False,True,True,"González-Soriano, E. & Guzmán Ojeda, R.J.","Clausnitzer, V. & Lozano, F.",,809,,,,,,,,,-84.004,10.431,Af Tropical-Rainforest
103656367,Erythropitta caeruleitorques,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,Sangihe Pitta,"(Salvadori, 1876)",2016,2016-10-01,EN,D,Decreasing,False,True,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,810,600.0,,,,,,,,125.54753,3.485965,
8109,Etheostoma australe,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Conchos Darter,"Jordan, 1889",2019,2018-11-15,EN,"B2ab(i,iii)",Decreasing,False,True,False,"Contreras-Balderas, S., Almada-Villela, P. & Contreras MacBeath, T.","Domínguez, O., Arroyave, J. & Rivas, M.",128,38295,,,,,,,,,-104.917402,27.139297,BSk Arid-Steppe-Cold
202462,Etheostoma chienense,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Relict Darter,"Page &amp; Ceas, 1992",2013,2011-12-07,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-88.801389,36.581389,Cfa Temperate-Withouth_dry_season-Hot_Summer
8114,Etheostoma fonticola,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Fountain Darter,"(Jordan &amp; Gilbert, 1886)",2013,2011-12-12,EN,"B1ab(iii,v)+2ab(iii,v)",Unknown,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-97.93374,29.89079,Cfa Temperate-Withouth_dry_season-Hot_Summer
8122,Etheostoma nuchale,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Watercress Darter,"Howell &amp; Caldwell, 1965",2013,2011-12-21,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-86.70998,33.58416,Cfa Temperate-Withouth_dry_season-Hot_Summer
8127,Etheostoma rubrum,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Bayou Darter,"Raney & Suttkus, 1966",2013,2012-01-18,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-90.689658,32.002755,Cfa Temperate-Withouth_dry_season-Hot_Summer
202538,Etheostoma susanae,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,Cumberland Darter,"(Jordan & Swain, 1883)",2013,2012-01-23,EN,B1ab(iii)+2ab(iii),Decreasing,False,True,False,NatureServe,"Smith, K. & Darwall, W.R.T.",,,,,,,,,,,-84.403983,36.728483,Cfa Temperate-Withouth_dry_season-Hot_Summer
169618,Etroplus canarensis,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Etroplus,Canara Pearlspot,"Day, 1877",2011,2011-03-18,EN,B1ab(iii)+2ab(iii),Stable,False,True,False,"Ali, A.","Rema Devi, K.R., Dahanukar, N., Raghavan, R. & Molur, S.",300,4625,50.0,,,,True,A corrected (errata) assessment has been created for this species to update the 'Movement Pattern' field to 'Full Migrant' following Froese and Pauly (2019).,,,75.03,13.06,Am Tropical-Monsoon
153720,Euastacus bidawalus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,,"Morgan, 1986",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Furse, J., Coughran, J. & Lawler, S.","Collen, B. & Richman, N.",,2087,400.0,150.0,,,,,,,149.3,-37.6,Cfb Temperate-Withouth_dry_season-Warm_Summer
153666,Euastacus clarkae,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,Ellen Clark’s Crayfish,"Morgan, 1997",2015,2015-06-12,EN,B1ab(iii)+2ab(iii),Stable,False,True,False,"McCormack, R.B.","Crandall, K.A.",68,198,1150.0,670.0,,,,,,,152.383,-31.233,Cfa Temperate-Withouth_dry_season-Hot_Summer
8148,Euastacus crassus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,Alpine Spiny Crayfish,"Riek, 1969",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Furse, J., Coughran, J. & Lawler, S.","Collen, B. & Richman, N.",,4500,,640.0,,,,,,,148.266,-36.45,Cfb Temperate-Withouth_dry_season-Warm_Summer
8140,Euastacus fleckeri,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,,"Watson, 1935",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Furse, J. & Coughran, J.","Collen, B. & Richman, N.",,1000,,900.0,,,,,,,145.316667,-16.583333,Am Tropical-Monsoon
153733,Euastacus hirsutus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,,"(McCulloch, 1917)",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Furse, J. & Coughran, J.","Collen, B. & Richman, N.",,1200,,,,,,,,,150.466,-34.633,Cfb Temperate-Withouth_dry_season-Warm_Summer
153736,Euastacus pilosus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,,"Coughran &amp; Leckie, 2007",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Coughran, J. & Furse, J.","Collen, B. & Richman, N.",,1000,,,,,,,,,152.34871,-29.07099,Cfa Temperate-Withouth_dry_season-Hot_Summer
153706,Euastacus rieki,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Euastacus,Alpine Crayfish,"Morgan, 1997",2010,2010-06-01,EN,B1ab(iii),Unknown,False,True,False,"Coughran, J., Furse, J. & Lawler, S.","Collen, B. & Richman, N.",,322,,,,,,,,,148.483,-36.366,Cfb Temperate-Withouth_dry_season-Warm_Summer
